Symbol,Name,Sector,Industry,Type,MarketCap,Price,NAV,Analyst Rating,Rating Source,Rating Updated ET,Price Target High,Price Target Average,Price Target Low,Price Target Updated ET,1D,1M,3M,6M,YTD,2025,2024,2023,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,Since Inception,Short Buy,Long Buy,Fundamental Buy,Short Signal New,Long Signal New,Signal Reasons,Signal Updated ET,Short Signal Score,Long Signal Score,Return Basis,Snapshot Updated ET,Universe Source
FNDX,FNDX,Schwab Fundamental U.S. Large Company ETF,ETF / Fund,ETF,,32.5099983215332,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,0.15403339023649654,2.5551972842244197,5.305904268303352,12.869353635855418,20.418876723162292,16.938676792123687,16.7731800764805,18.229765128604527,-6.921261725924932,31.7335104848649,9.116939006756674,28.650204319952444,-7.304220307171983,17.120210997413167,15.813888703920886,-2.9930157259164036,12.44817585261817,,,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
FTA,FTA,First Trust Large Cap Value AlphaDEX® Fund,ETF / Fund,ETF,,103.37000274658203,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,0.0871455929017717,1.9930974868013651,8.791797066705719,9.73783108251489,20.88357727752448,14.941228699063181,10.128923240109788,10.074809188490018,-3.7324851641906576,29.321500463488626,-0.37592674967485973,24.72895795427512,-13.6241018808685,18.472551271014193,24.02908902296703,-10.346393181530711,10.72469126843294,34.17332093711569,17.069413260565636,1.4237629072965552,18.63614886598377,40.47897862326375,-35.85375931413892,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
FTEC,FTEC,Fidelity MSCI Information Technology Index ETF,ETF / Fund,ETF,,286.6000061035156,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-1.528940689260061,5.733051237692366,-0.8135010868860371,32.62151818186696,27.82832122876664,22.114331793554577,29.396675902362233,53.296355523728245,-29.591220617066703,30.48816080291803,45.829475479066,48.930371738768244,-0.3852061757832148,36.83204834081224,13.483331300179824,4.965833217392279,18.339522923208705,,,,,,,,,,False,True,False,False,True,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",4,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
FYC,FYC,First Trust Small Cap Growth AlphaDEX® Fund,ETF / Fund,ETF,,120.5199966430664,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-1.664491641779009,0.997230196724952,3.820358305439653,20.02551591234203,25.519807028992926,24.24506316257322,23.993168736767757,14.525236271548469,-25.855643613446823,21.642717503087194,32.345201562833495,16.79194010327474,-5.540408906900152,22.955520904751438,13.836354966085196,1.2096109059748006,-1.1191360222327362,43.456556436706876,11.574016252130171,,,,,,,,False,True,False,False,True,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",3,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
FYLD,FYLD,Cambria Foreign Shareholder Yield ETF,ETF / Fund,ETF,,40.40999984741211,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.12357696043482358,2.693777419046506,6.826711177968603,7.423568785380508,25.906110129763693,34.5336722258373,2.998822016636704,13.19672633132496,-5.558755565133577,18.68461192947761,4.169362225662465,17.83182663497964,-14.476731732243897,29.80755205643444,7.6395585055810455,-7.253279178305094,-9.92305964393152,,,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
FYX,FYX,First Trust Small Cap Core AlphaDEX® Fund,ETF / Fund,ETF,,142.4499969482422,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.8146485229933664,-0.15420286221816681,6.416021353414925,16.52226411288662,26.51223684596569,12.68142335548239,12.221150536704805,18.296274463020225,-18.410065335532543,27.426888789691706,19.47552981097982,21.32533901549767,-10.634910906102157,14.339392790069816,23.084940808767705,-9.099689043925984,1.2921338476503008,43.187015733778544,15.42578947033757,-0.36598574680709595,27.338085000535493,36.83716807332167,-34.64439691810386,,,,False,True,False,False,True,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",2,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GLOF,GLOF,iShares Global Equity Factor ETF,ETF / Fund,ETF,,61.220001220703125,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.1386495131710852,3.868345176650445,3.3395804524519734,11.633302256176536,16.874236102407416,23.9182525485502,17.492779038307127,22.37851971037812,-16.96724103063364,18.673516729200635,10.006653046441215,23.20364748752177,-13.701393126661554,29.86078662364593,5.003277563267061,,,,,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GNR,GNR,State Street® SPDR® S&P® Global Natural Resources ETF,ETF / Fund,ETF,,77.80000305175781,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.5750759721944942,6.342262380245844,7.031325029574931,4.197926770863214,26.684165544594652,28.680161923903434,-8.273358086426818,2.9495563524444046,10.202148267238776,24.7348314280319,-0.02999716209420855,16.489448884848933,-13.193010473947187,22.643104291514348,30.856943313239427,-24.127925373034252,-10.366515107771356,0.061889786237978583,7.314373307469824,-15.728056897528342,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",6,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GRID,GRID,First Trust NASDAQ® Clean Edge® Smart Grid Infrastructure Index Fund,ETF / Fund,ETF,,179.19000244140625,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-1.3868274609824316,1.4436158630938278,-6.81467791920376,1.2201080845703816,17.644720516805855,29.65343005866177,15.18458095963413,21.570570538345546,-13.886534969891107,27.647850061607326,48.84110335173919,42.782533620893304,-22.685589720477182,27.43753450391546,22.689258090846852,-5.515098814181297,0.5234339437521829,25.20201976631098,18.352628902955857,-20.835402656635583,-0.6988507216729167,,,,,,False,True,False,False,True,Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",2,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GSGO,GSGO,Goldman Sachs Growth Opportunities ETF,ETF / Fund,ETF,,44.180999755859375,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-1.2207423252108884,4.8533275392234065,-1.7282806710296694,14.890125216898586,10.009712228336621,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,"Aug 30, 2026 01:03:40 PM EDT",3,1,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GUNR,GUNR,Northern Trust Morningstar Global Upstream Natural Resources ETF,ETF / Fund,ETF,,56.060001373291016,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.4616447495419562,5.673896662618039,4.654394574416432,1.8170328521828871,23.557249531146773,30.02682656270277,-8.369983729077468,-2.402226629927673,14.832781260858319,26.056756458990993,0.4614225249117254,18.412788146471115,-9.413178147448809,18.740362389981513,31.278491946450803,-24.043662022440426,-8.287907554807772,-1.710214163346857,9.069742463554942,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",6,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GUSE,GUSE,Goldman Sachs Enhanced U.S. Equity ETF,ETF / Fund,ETF,,45.854000091552734,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.19371982754111672,2.6000150225252483,1.4154894053015843,11.623948228058701,13.326078916204409,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,"Aug 30, 2026 01:03:40 PM EDT",4,1,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GVAL,GVAL,Cambria Global Value ETF,ETF / Fund,ETF,,38.5099983215332,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.6193591702368995,3.577186674127786,9.246862599344574,9.589148908430678,23.83192645227514,55.86649910512116,2.593305456975936,13.299649362980714,-7.982777192970792,10.702118009378836,-8.514405464260522,17.238109332623996,-15.866577517056701,26.782186622368,13.99547081505621,-9.844806558186924,,,,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
GVLE,GVLE,Goldman Sachs Value Opportunities ETF,ETF / Fund,ETF,,48.845001220703125,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,0.133256340780874,2.9811757545107787,7.3091953744597316,16.450117001026765,19.78566522530727,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,,"Aug 30, 2026 01:03:40 PM EDT",4,1,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
HAP,HAP,VanEck Natural Resources ETF,ETF / Fund,ETF,,76.30000305175781,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.5604069938267786,6.297024727401657,5.972226460774732,2.899529981976512,26.87064154658256,34.90855895693501,-4.082040036702783,2.455806772125202,7.846865503735434,25.033279510809624,6.303144858030252,18.468059084902055,-10.678452477980372,17.117355944286516,25.301650697309253,-19.88491971516969,-7.249503371261168,6.813863351741278,8.837095958628183,-11.706807996013168,16.529032868815975,42.52360958530075,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; MACD above signal line; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",6,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
HAWX,HAWX,iShares Currency Hedged MSCI ACWI ex U.S. ETF,ETF / Fund,ETF,,46.15700149536133,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,-0.04980253283340952,2.57111443413629,2.9027258234812114,7.372831218124221,18.202590598308376,26.245789690678922,14.885149861019142,17.04802990130332,-8.596620939744525,13.405223055514902,6.918104266256497,22.749909811616263,-9.767172098516975,19.205587132840265,7.1289457411882085,,,,,,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
HEDJ,HEDJ,WisdomTree Europe Hedged Equity Fund,ETF / Fund,ETF,,57.72999954223633,,Not Rated,Nasdaq ETF Screener — no stock-style analyst consensus,—,,,,—,0.680152404273815,1.0502336126437806,3.94545038312335,4.68645232339715,10.70404610053124,23.54940390745619,5.2788920247866855,26.89432696946261,-10.090020115438513,23.545966096789428,-3.3456984751746854,27.495622772754057,-9.27295213772512,13.507673792484098,9.679172590863638,5.776669247445332,4.651880757481486,20.414714081283126,18.650587043055246,-9.262766887511065,,,,,,,True,True,False,True,True,Short technical: price above 20-day average; 20-day average above 50-day average; RSI in bullish 50-70 zone; 1-month momentum positive; 3-month momentum positive | Long technical: price above 200-day average; 50-day average above 200-day average; 6-month return positive; 1-year annualized return positive; 3-year annualized return positive; 5-year annualized return positive,"Aug 30, 2026 01:03:40 PM EDT",5,6,Adjusted market total return,"Aug 30, 2026 01:03:40 PM EDT",User ETF allowlist
